"id","EAP","HPL","MWS"
"id24047",0.68,0.3,0.02
"id24050",0.94,0.02,0.04
"id24052",0.5,0.32,0.18
"id24056",0.36,0.18,0.46
"id24060",0.26,0.16,0.58
"id24061",0.26,0.34,0.4
"id24062",0.9,0.04,0.06
"id24063",0.24,0.48,0.28
"id24067",0.58,0.02,0.4
"id24068",0.62,0.36,0.02
"id24072",0.74,0.24,0.02
"id24073",0.78,0.14,0.08
"id24074",1,0,0
"id24075",0.58,0.28,0.14
"id24080",0.62,0.04,0.34
"id24081",1,0,0
"id24082",0.34,0.48,0.18
"id24083",0.42,0.52,0.06
"id24088",0.38,0.56,0.06
"id24093",0.32,0.08,0.6
"id24094",0.88,0,0.12
"id24096",0.36,0.58,0.06
"id24097",0.78,0.1,0.12
"id24099",0.66,0.08,0.26
"id24104",0.58,0.34,0.08
"id24105",0.88,0.06,0.06
"id24106",0.48,0.2,0.32
"id24107",0.38,0.1,0.52
"id24108",0.8,0.18,0.02
"id24117",0.68,0.28,0.04
"id24128",0.62,0.16,0.22
"id24134",0.5,0.16,0.34
"id24138",0.34,0.26,0.4
"id24142",0.38,0.5,0.12
"id24144",0.76,0.2,0.04
"id24146",0.74,0.04,0.22
"id24148",0.26,0.7,0.04
"id24150",0.3,0.64,0.06
"id24155",0.12,0.76,0.12
"id24163",0.72,0.1,0.18
"id24170",0.56,0.28,0.16
"id24174",0.36,0.32,0.32
"id24177",0.68,0.18,0.14
"id24179",0.84,0,0.16
"id24181",0.1,0.54,0.36
"id24185",0.08,0.18,0.74
"id24186",0.5,0.36,0.14
"id24187",0.78,0.04,0.18
"id24188",0.16,0.66,0.18
"id24189",0.82,0,0.18
"id24194",0.46,0.46,0.08
"id24195",0.56,0.02,0.42
"id24201",0.22,0.36,0.42
"id24202",0.4,0.28,0.32
"id24204",0.58,0.4,0.02
"id24205",0.38,0.56,0.06
"id24212",0.28,0.46,0.26
"id24221",0.8,0.14,0.06
"id24222",0.38,0.34,0.28
"id24226",0.54,0.44,0.02
"id24227",0.5,0.1,0.4
"id24230",0.6,0.14,0.26
"id24241",0.84,0.1,0.06
"id24245",0.9,0.04,0.06
"id24246",0.36,0.34,0.3
"id24254",0.2,0.72,0.08
"id24255",0.42,0.1,0.48
"id24256",0.62,0.08,0.3
"id24262",0.7,0.08,0.22
"id24264",0.8,0.12,0.08
"id24265",0.64,0.36,0
"id24266",0.22,0.58,0.2
"id24269",0.42,0.42,0.16
"id24273",0.38,0.3,0.32
"id24274",0.56,0.04,0.4
"id24277",0.34,0.22,0.44
"id24279",0.46,0.3,0.24
"id24283",0.52,0.34,0.14
"id24284",0.34,0.04,0.62
"id24285",0.3,0.42,0.28
"id24288",0.56,0.18,0.26
"id24292",0.48,0.24,0.28
"id24297",0.26,0.24,0.5
"id24300",0.72,0,0.28
"id24304",0.72,0.28,0
"id24309",0.44,0.2,0.36
"id24313",0.56,0.02,0.42
"id24314",0.8,0.14,0.06
"id24322",0.9,0.06,0.04
"id24324",0.64,0.04,0.32
"id24331",0.06,0.74,0.2
"id24332",0.4,0.36,0.24
"id24336",0.18,0.72,0.1
"id24338",0.98,0.02,0
"id24340",0.56,0.26,0.18
"id24343",0.98,0,0.02
"id24348",0.68,0.12,0.2
"id24349",0.62,0.12,0.26
"id24353",0.62,0.2,0.18
"id24354",0.6,0.36,0.04
"id24356",0.36,0.06,0.58
"id24357",0.12,0.04,0.84
"id24359",0.2,0.32,0.48
"id24362",0.76,0.14,0.1
"id24364",0.62,0.26,0.12
"id24365",0.32,0.14,0.54
"id24367",0.66,0.08,0.26
"id24368",0.48,0.18,0.34
"id24369",0.8,0.08,0.12
"id24370",0.28,0.62,0.1
"id24372",0.32,0.46,0.22
"id24373",0.58,0.3,0.12
"id24377",0.98,0,0.02
"id24382",0.38,0.36,0.26
"id24383",0.46,0.1,0.44
"id24394",0.9,0.02,0.08
"id24405",0.3,0.24,0.46
"id24409",0.42,0.5,0.08
"id24411",0.14,0.82,0.04
"id24414",1,0,0
"id24416",0.9,0,0.1
"id24421",0.4,0.08,0.52
"id24423",0.56,0.08,0.36
"id24424",0.44,0.12,0.44
"id24426",0.46,0.28,0.26
"id24427",0.32,0.54,0.14
"id24430",0.1,0.48,0.42
"id24431",1,0,0
"id24432",0.62,0.06,0.32
"id24437",0.12,0.6,0.28
"id24438",0.22,0.74,0.04
"id24441",0.28,0.26,0.46
"id24442",0.58,0.26,0.16
"id24443",0.58,0.14,0.28
"id24447",0.26,0.04,0.7
"id24449",0.42,0.36,0.22
"id24454",0.36,0,0.64
"id24455",0.88,0,0.12
"id24462",0.62,0.32,0.06
"id24465",0.68,0.24,0.08
"id24472",0.84,0.06,0.1
"id24476",0.44,0.44,0.12
"id24478",0.66,0.16,0.18
"id24479",0.62,0.28,0.1
"id24485",0.5,0.42,0.08
"id24493",0.88,0.1,0.02
"id24494",0.9,0.1,0
"id24495",0.68,0.2,0.12
"id24496",0.24,0.56,0.2
"id24503",0.54,0.44,0.02
"id24507",0.18,0.7,0.12
"id24508",0.2,0.12,0.68
"id24509",0.42,0.5,0.08
"id24512",0.9,0.06,0.04
"id24517",0.46,0.26,0.28
"id24519",0.08,0.12,0.8
"id24524",0.52,0.14,0.34
"id24531",0.48,0.18,0.34
"id24532",0.22,0.22,0.56
"id24536",0.64,0.14,0.22
"id24538",0.8,0.04,0.16
"id24541",0.34,0.38,0.28
"id24548",0.84,0.1,0.06
"id24549",0.4,0.5,0.1
"id24557",0.16,0.46,0.38
"id24558",0.2,0.58,0.22
"id24559",0.8,0.08,0.12
"id24560",0.68,0.26,0.06
"id24563",0.3,0.6,0.1
"id24574",0.54,0.34,0.12
"id24578",0.48,0.5,0.02
"id24579",0.56,0.26,0.18
"id24584",0.56,0.32,0.12
"id24585",0.64,0.02,0.34
"id24588",0.24,0,0.76
"id24590",0.44,0.46,0.1
"id24597",1,0,0
"id24598",0.88,0.06,0.06
"id24599",0.72,0.2,0.08
"id24608",0.7,0.22,0.08
"id24611",0.74,0.24,0.02
"id24613",0.34,0.34,0.32
"id24614",0.5,0.48,0.02
"id24615",0.48,0.46,0.06
"id24617",0.8,0.14,0.06
"id24621",0.32,0.22,0.46
"id24622",0.62,0.06,0.32
"id24624",0.68,0.3,0.02
"id24627",0.88,0.02,0.1
"id24628",0.26,0.22,0.52
"id24629",0.68,0.02,0.3
"id24633",0.2,0.24,0.56
"id24641",0.74,0.18,0.08
"id24648",0.74,0.22,0.04
"id24649",0.88,0.04,0.08
"id24653",0.24,0.58,0.18
"id24659",0.82,0.12,0.06
"id24660",0.8,0.16,0.04
"id24672",0.62,0.12,0.26
"id24676",0.6,0.1,0.3
"id24677",0.3,0.66,0.04
"id24679",0.8,0,0.2
"id24681",0.72,0.08,0.2
"id24683",0.42,0.34,0.24
"id24685",0.82,0.06,0.12
"id24688",0.58,0.38,0.04
"id24689",0.98,0.02,0
"id24692",0.9,0.06,0.04
"id24695",0.1,0.14,0.76
"id24703",0.4,0.46,0.14
"id24707",0.24,0.52,0.24
"id24710",0.82,0.04,0.14
"id24711",0.62,0.06,0.32
"id24712",0.32,0.34,0.34
"id24713",0.24,0.34,0.42
"id24720",0.44,0.48,0.08
"id24722",0.44,0.38,0.18
"id24724",0.34,0.36,0.3
"id24725",0.52,0.38,0.1
"id24727",0.74,0.22,0.04
"id24728",0.22,0.76,0.02
"id24732",0.98,0,0.02
"id24736",0.64,0.16,0.2
"id24738",0.86,0.12,0.02
"id24742",0.78,0.2,0.02
"id24749",0.54,0.1,0.36
"id24757",0.74,0.16,0.1
"id24767",0.18,0.58,0.24
"id24771",0.48,0.2,0.32
"id24775",0.64,0.24,0.12
"id24777",0.84,0.08,0.08
"id24780",0.1,0.14,0.76
"id24782",0.7,0.12,0.18
"id24794",0.82,0.16,0.02
"id24796",0.28,0.26,0.46
"id24805",0.68,0.06,0.26
"id24806",0.74,0.08,0.18
"id24807",0.44,0.3,0.26
"id24809",0.5,0.02,0.48
"id24812",0.58,0,0.42
"id24813",0.68,0.16,0.16
"id24815",0.74,0.02,0.24
"id24816",0.64,0.2,0.16
"id24819",0.2,0.48,0.32
"id24825",0.74,0.24,0.02
"id24829",0.88,0.08,0.04
"id24837",0.28,0.48,0.24
"id24842",0.22,0.16,0.62
"id24843",0.68,0.04,0.28
"id24846",0.16,0.4,0.44
"id24848",0.78,0.16,0.06
"id24850",0.46,0.54,0
"id24856",0.82,0.14,0.04
"id24857",0.4,0.5,0.1
"id24862",0.2,0.68,0.12
"id24870",0.2,0.58,0.22
"id24871",0.8,0.14,0.06
"id24875",0.46,0.22,0.32
"id24879",0.76,0.12,0.12
"id24880",0.42,0.4,0.18
"id24884",0.6,0.22,0.18
"id24894",0.28,0.44,0.28
"id24901",0.76,0.12,0.12
"id24904",0.42,0.3,0.28
"id24905",0.42,0.42,0.16
"id24912",0.18,0.76,0.06
"id24915",0.34,0.52,0.14
"id24917",0.66,0.06,0.28
"id24918",0.06,0.76,0.18
"id24919",0.94,0.02,0.04
"id24921",0.78,0.16,0.06
"id24927",0.2,0.64,0.16
"id24933",0.36,0.34,0.3
"id24934",0.28,0.22,0.5
"id24935",0.7,0.12,0.18
"id24936",0.72,0.06,0.22
"id24937",0.44,0.34,0.22
"id24939",0.54,0.02,0.44
"id24940",0.12,0.54,0.34
"id24942",0.38,0.16,0.46
"id24945",0.46,0.08,0.46
"id24949",0.2,0.66,0.14
"id24952",0.64,0.2,0.16
"id24953",0.78,0.22,0
"id24954",0.94,0.02,0.04
"id24955",0.32,0.62,0.06
"id24957",0.36,0.38,0.26
"id24959",0.46,0.42,0.12
"id24960",0.4,0.22,0.38
"id24961",0.4,0.46,0.14
"id24962",0.8,0.16,0.04
"id24963",1,0,0
"id24965",0.24,0.74,0.02
"id24967",0.26,0.48,0.26
"id24973",0.78,0.1,0.12
"id24976",0.52,0.32,0.16
"id24978",0.74,0.2,0.06
"id24981",0.7,0.1,0.2
"id24982",0.3,0.32,0.38
"id24985",0.84,0.14,0.02
"id24986",0.9,0.08,0.02
"id24990",0.46,0.18,0.36
"id24992",0.54,0.08,0.38
"id24996",0.54,0.16,0.3
"id25001",0.24,0,0.76
"id25008",0.34,0.34,0.32
"id25012",0.96,0.04,0
"id25018",0.42,0.18,0.4
"id25023",0.4,0.22,0.38
"id25031",0.64,0.06,0.3
"id25032",0.88,0.04,0.08
"id25034",0.86,0.06,0.08
"id25039",0.24,0.28,0.48
"id25040",0.1,0.6,0.3
"id25047",0.78,0.22,0
"id25051",0.66,0.04,0.3
"id25053",0.36,0.1,0.54
"id25060",0.34,0.46,0.2
"id25061",0.6,0.22,0.18
"id25063",0.4,0.5,0.1
"id25064",0.84,0.12,0.04
"id25067",0.6,0.1,0.3
"id25068",1,0,0
"id25075",1,0,0
"id25080",0.46,0.48,0.06
"id25081",0.16,0.8,0.04
"id25092",0.22,0.64,0.14
"id25098",0.2,0.72,0.08
"id25101",0.46,0.46,0.08
"id25106",0.1,0.44,0.46
"id25107",0.32,0.46,0.22
"id25109",0.24,0.34,0.42
"id25112",0.3,0.1,0.6
"id25126",0.42,0,0.58
"id25134",0.36,0.52,0.12
"id25136",0.36,0.6,0.04
"id25138",0.64,0.22,0.14
"id25140",0.58,0.28,0.14
"id25145",0.94,0.06,0
"id25153",0.08,0.82,0.1
"id25154",0.88,0.08,0.04
"id25159",0.78,0.14,0.08
"id25160",0.44,0.28,0.28
"id25171",0.12,0.1,0.78
"id25172",0.42,0.5,0.08
"id25173",0.58,0.38,0.04
"id25175",0.34,0.48,0.18
"id25178",0.82,0.12,0.06
"id25179",0.4,0.24,0.36
"id25188",0.16,0.34,0.5
"id25189",0.6,0.38,0.02
"id25193",0.52,0.04,0.44
"id25198",0.76,0.12,0.12
"id25199",0.4,0.42,0.18
"id25207",0.7,0.22,0.08
"id25209",0.24,0.54,0.22
"id25211",0.2,0.18,0.62
"id25212",0.26,0.48,0.26
"id25225",0.68,0.18,0.14
"id25226",0.44,0.04,0.52
"id25233",0.56,0.18,0.26
"id25235",0.72,0.28,0
"id25236",0.8,0.16,0.04
"id25238",0.62,0.04,0.34
"id25240",0.92,0.06,0.02
"id25241",0.42,0.02,0.56
"id25242",0.48,0.36,0.16
"id25245",0.92,0.04,0.04
"id25247",0.48,0.52,0
"id25251",0.32,0.52,0.16
"id25259",0.7,0.14,0.16
"id25261",0.8,0.12,0.08
"id25262",0.7,0.14,0.16
"id25263",0.42,0.24,0.34
"id25270",0.28,0.28,0.44
"id25272",0.72,0.12,0.16
"id25275",0.08,0.62,0.3
"id25277",0.7,0.1,0.2
"id25279",0.88,0.08,0.04
"id25283",0.56,0.3,0.14
"id25291",0.4,0.38,0.22
"id25292",0.66,0.1,0.24
"id25294",0.22,0.28,0.5
"id25320",0.56,0.12,0.32
"id25327",0.12,0.54,0.34
"id25329",0.86,0.1,0.04
"id25331",0.3,0.32,0.38
"id25338",0.92,0.06,0.02
"id25342",0.72,0.06,0.22
"id25344",0.72,0.26,0.02
"id25348",0.62,0.12,0.26
"id25350",0.46,0.06,0.48
"id25355",0.34,0.36,0.3
"id25361",0.2,0.24,0.56
"id25363",0.26,0.22,0.52
"id25366",0.1,0.06,0.84
"id25377",0.72,0.06,0.22
"id25380",0.1,0.82,0.08
"id25382",0.54,0.4,0.06
"id25383",0.44,0.38,0.18
"id25384",0.42,0.42,0.16
"id25385",0.48,0.36,0.16
"id25386",0.46,0.44,0.1
"id25388",0.28,0.56,0.16
"id25390",0.56,0.38,0.06
"id25395",0.6,0,0.4
"id25397",0.4,0.16,0.44
"id25401",0.34,0.42,0.24
"id25405",0.78,0.12,0.1
"id25407",0.7,0.22,0.08
"id25408",0.56,0.22,0.22
"id25409",0.24,0.26,0.5
"id25417",0.62,0.3,0.08
"id25422",0.7,0.08,0.22
"id25423",0.06,0.08,0.86
"id25427",0.78,0.08,0.14
"id25429",0.22,0.72,0.06
"id25432",0.62,0.12,0.26
"id25433",0.56,0.14,0.3
"id25435",0.46,0.06,0.48
"id25442",0.84,0.16,0
"id25443",0.62,0.36,0.02
"id25446",0.52,0.38,0.1
"id25448",1,0,0
"id25452",0.38,0.26,0.36
"id25453",0.34,0.46,0.2
"id25454",0.54,0.22,0.24
"id25457",0.32,0.2,0.48
"id25463",0.78,0.02,0.2
"id25468",0.1,0.08,0.82
"id25470",0.18,0.74,0.08
"id25471",0.32,0.6,0.08
"id25474",0.4,0.26,0.34
"id25477",0.54,0.22,0.24
"id25478",0.62,0.06,0.32
"id25480",0.58,0.26,0.16
"id25492",0.58,0.22,0.2
"id25504",0.46,0.54,0
"id25508",0.26,0.02,0.72
"id25512",0.56,0.08,0.36
"id25519",0.46,0.5,0.04
"id25522",0.4,0.04,0.56
"id25534",0.74,0.02,0.24
"id25535",0.56,0.2,0.24
"id25537",0.36,0.12,0.52
"id25539",0.42,0.36,0.22
"id25540",0.58,0.28,0.14
"id25541",0.52,0.46,0.02
"id25542",0.72,0.2,0.08
"id25546",0.48,0.2,0.32
"id25551",0.86,0.1,0.04
"id25552",0.74,0.16,0.1
"id25553",1,0,0
"id25556",0.36,0.38,0.26
"id25557",0.64,0.08,0.28
"id25558",0.32,0.34,0.34
"id25560",0.08,0.08,0.84
"id25563",0.2,0.74,0.06
"id25565",0.52,0.06,0.42
"id25572",0.32,0.32,0.36
"id25573",0.52,0.28,0.2
"id25580",0.54,0.32,0.14
"id25588",0.54,0.4,0.06
"id25592",0.64,0.3,0.06
"id25596",0.62,0.12,0.26
"id25598",0.22,0.2,0.58
"id25599",0.4,0.28,0.32
"id25601",0.5,0.5,0
"id25607",0.84,0.12,0.04
"id25611",0.5,0.24,0.26
"id25612",0.66,0.18,0.16
"id25619",0.32,0.12,0.56
"id25622",0.6,0.3,0.1
"id25624",0.68,0.12,0.2
"id25625",0.52,0.44,0.04
"id25626",0.58,0.28,0.14
"id25627",0.38,0.38,0.24
"id25629",0.6,0.34,0.06
"id25631",0.22,0.36,0.42
"id25634",0.8,0.1,0.1
"id25636",0.46,0.42,0.12
"id25646",0.48,0.16,0.36
"id25649",0.76,0.06,0.18
"id25650",0.46,0.44,0.1
"id25655",0.68,0.2,0.12
"id25656",0.22,0.62,0.16
"id25658",0.66,0.2,0.14
"id25659",0.32,0.42,0.26
"id25660",0.34,0.54,0.12
"id25661",1,0,0
"id25663",0.12,0.44,0.44
"id25664",0.34,0.6,0.06
"id25665",0.14,0.24,0.62
"id25667",0.62,0.16,0.22
"id25668",0.28,0.3,0.42
"id25670",0.44,0.46,0.1
"id25678",0.24,0.06,0.7
"id25681",0.48,0.46,0.06
"id25682",0.24,0.62,0.14
"id25687",0.62,0.32,0.06
"id25688",0.42,0.42,0.16
"id25689",0.5,0.2,0.3
"id25693",1,0,0
"id25695",0.76,0,0.24
"id25704",0.36,0.48,0.16
"id25706",0.02,0.46,0.52
"id25712",0.36,0.46,0.18
"id25716",0.7,0.02,0.28
"id25719",0.28,0.12,0.6
"id25724",0.38,0.2,0.42
"id25726",0.6,0.06,0.34
"id25728",0.9,0,0.1
"id25729",0.62,0.14,0.24
"id25736",0.82,0.16,0.02
"id25738",0.16,0.5,0.34
"id25741",0.48,0.38,0.14
"id25744",0.76,0.14,0.1
"id25745",0.44,0.28,0.28
"id25746",0.7,0.02,0.28
"id25748",0.58,0.24,0.18
"id25757",0.36,0.58,0.06
"id25763",0.68,0.04,0.28
"id25764",0.3,0.54,0.16
"id25767",0.4,0.34,0.26
"id25768",0.12,0.32,0.56
"id25770",0.08,0.76,0.16
"id25784",0.18,0.62,0.2
"id25785",0.42,0.36,0.22
"id25798",0.54,0.3,0.16
"id25801",0.62,0.34,0.04
"id25815",0.16,0.16,0.68
"id25818",0.8,0.06,0.14
"id25824",0.58,0.32,0.1
"id25825",0.2,0.28,0.52
"id25826",0.36,0,0.64
"id25831",0.06,0.72,0.22
"id25835",0.2,0.14,0.66
"id25837",0.42,0.34,0.24
"id25840",0.7,0.26,0.04
"id25842",0.9,0.02,0.08
"id25843",0.64,0.24,0.12
"id25845",0.42,0.54,0.04
"id25846",0.74,0.14,0.12
"id25848",0.22,0.6,0.18
"id25849",0.64,0.32,0.04
"id25860",0.92,0.08,0
"id25861",0.88,0.08,0.04
"id25864",0.32,0.3,0.38
"id25870",0.48,0.32,0.2
"id25871",0.16,0.56,0.28
"id25872",0.06,0.32,0.62
"id25877",0.84,0.1,0.06
"id25879",0.5,0.32,0.18
"id25880",0.48,0.34,0.18
"id25883",0.84,0.04,0.12
"id25884",0.64,0.1,0.26
"id25887",0.74,0.1,0.16
"id25901",0.5,0.4,0.1
"id25902",0.46,0.36,0.18
"id25906",0.46,0.36,0.18
"id25911",0.7,0.18,0.12
"id25914",0.5,0.2,0.3
"id25917",0.22,0.46,0.32
"id25918",0.28,0.54,0.18
"id25920",1,0,0
"id25921",0.56,0.32,0.12
"id25927",0.58,0,0.42
"id25928",0.68,0.08,0.24
"id25931",0.72,0.06,0.22
"id25932",0.64,0.14,0.22
"id25934",0.32,0.6,0.08
"id25935",0.7,0.28,0.02
"id25937",0.92,0.06,0.02
"id25949",0.48,0.34,0.18
"id25950",0.34,0.5,0.16
"id25954",0.56,0.04,0.4
"id25955",0.14,0.08,0.78
"id25956",0.54,0.18,0.28
"id25957",0.24,0.1,0.66
"id25958",0.28,0.24,0.48
"id25960",0.18,0.36,0.46
"id25963",0.12,0.62,0.26
"id25965",0.6,0.06,0.34
"id25966",0.12,0.64,0.24
"id25970",0.7,0.26,0.04
"id25973",0.14,0.76,0.1
"id25974",0.14,0.16,0.7
"id25977",0.52,0.4,0.08
"id25978",0.64,0.14,0.22
"id25981",0.84,0.16,0
"id25989",0.48,0.16,0.36
"id25994",0.8,0.02,0.18
"id25995",0.18,0.54,0.28
"id25996",0.68,0,0.32
"id25997",0.52,0.3,0.18
"id26006",0.96,0.04,0
"id26011",0.42,0.48,0.1
"id26016",0.4,0.22,0.38
"id26020",1,0,0
"id26027",0.72,0.26,0.02
"id26035",0.84,0,0.16
"id26036",0.92,0,0.08
"id26039",0.4,0.34,0.26
"id26043",0.26,0.12,0.62
"id26044",0.5,0.38,0.12
"id26045",0.42,0.12,0.46
"id26050",0.44,0.24,0.32
"id26052",0.2,0.38,0.42
"id26054",0.22,0.44,0.34
"id26055",0.82,0.06,0.12
"id26057",0.68,0.06,0.26
"id26058",0.38,0.48,0.14
"id26059",0.44,0.5,0.06
"id26061",0.48,0.2,0.32
"id26062",0.48,0.24,0.28
"id26067",0.92,0.02,0.06
"id26068",0.58,0.24,0.18
"id26070",0.72,0,0.28
"id26072",0.48,0.36,0.16
"id26074",0.66,0.32,0.02
"id26079",0.76,0.12,0.12
"id26084",0.34,0.62,0.04
"id26085",0.74,0.04,0.22
"id26094",0.64,0.04,0.32
"id26095",0.44,0.42,0.14
"id26099",0.32,0.5,0.18
"id26101",0.44,0.24,0.32
"id26102",0.62,0.26,0.12
"id26105",0.46,0.34,0.2
"id26107",0.26,0.1,0.64
"id26110",0.44,0.46,0.1
"id26111",0.52,0.18,0.3
"id26115",0.28,0.18,0.54
"id26118",0.74,0.16,0.1
"id26123",0.52,0.36,0.12
"id26125",0.38,0.48,0.14
"id26127",0.32,0.2,0.48
"id26128",0.06,0.88,0.06
"id26134",0.12,0.84,0.04
"id26135",0.28,0.56,0.16
"id26143",0.9,0,0.1
"id26146",0.52,0.24,0.24
"id26147",0.16,0.26,0.58
"id26150",0.76,0.12,0.12
"id26154",1,0,0
"id26159",0.26,0.06,0.68
"id26161",0.74,0.06,0.2
"id26170",0.46,0.52,0.02
"id26171",0.12,0.58,0.3
"id26173",0.42,0.12,0.46
"id26174",0.42,0.06,0.52
"id26177",0.28,0.32,0.4
"id26178",0.44,0.54,0.02
"id26180",0.56,0.12,0.32
"id26181",0.32,0.18,0.5
"id26184",0.5,0.18,0.32
"id26185",0.38,0.16,0.46
"id26188",0.32,0.66,0.02
"id26190",0.34,0.06,0.6
"id26195",0.42,0.52,0.06
"id26202",0.42,0.3,0.28
"id26203",1,0,0
"id26204",0.04,0.52,0.44
"id26218",0.32,0.58,0.1
"id26219",0.62,0.16,0.22
"id26222",0.32,0.3,0.38
"id26223",0.3,0.62,0.08
"id26224",0.16,0.2,0.64
"id26227",0.76,0.02,0.22
"id26234",0.74,0.06,0.2
"id26237",0.48,0.44,0.08
"id26239",0.7,0.12,0.18
"id26248",0.84,0.08,0.08
"id26250",0.54,0.04,0.42
"id26261",0.24,0.18,0.58
"id26270",0.34,0.36,0.3
"id26275",0.62,0.08,0.3
"id26276",0.46,0.44,0.1
"id26279",0.76,0.14,0.1
"id26284",0.34,0.24,0.42
"id26285",0.7,0.06,0.24
"id26288",0.22,0.3,0.48
"id26294",0.86,0.02,0.12
"id26298",0.42,0.18,0.4
"id26300",0.62,0.28,0.1
"id26301",0.36,0.44,0.2
"id26306",0.28,0.36,0.36
"id26307",0.1,0.7,0.2
"id26314",0.68,0.16,0.16
"id26318",0.18,0.14,0.68
"id26321",1,0,0
"id26324",0.26,0.36,0.38
"id26325",0.34,0.3,0.36
"id26327",0.52,0.24,0.24
"id26331",0.74,0.18,0.08
"id26333",0.44,0.12,0.44
"id26339",0.46,0.54,0
"id26344",0.28,0.18,0.54
"id26346",0.36,0.16,0.48
"id26357",0.28,0.46,0.26
"id26358",0.38,0.26,0.36
"id26363",0.7,0.02,0.28
"id26369",0.3,0.38,0.32
"id26375",0.46,0.3,0.24
"id26378",0.22,0.08,0.7
"id26379",0.74,0.06,0.2
"id26389",0.42,0.32,0.26
"id26394",0.16,0.4,0.44
"id26395",0.58,0.2,0.22
"id26398",0.74,0.14,0.12
"id26406",0.5,0.04,0.46
"id26410",0.1,0.54,0.36
"id26411",0.74,0.2,0.06
"id26412",0.32,0.2,0.48
"id26413",0.7,0.24,0.06
"id26418",0.54,0.16,0.3
"id26419",0.26,0.26,0.48
"id26424",0.76,0.14,0.1
"id26425",0.96,0,0.04
"id26428",0.58,0.24,0.18
"id26429",0.64,0.34,0.02
"id26435",0.36,0.16,0.48
"id26438",0.46,0.3,0.24
"id26439",0.34,0.62,0.04
"id26440",0.7,0.08,0.22
"id26443",0.5,0.06,0.44
"id26446",0.88,0.12,0
"id26458",0.2,0.66,0.14
"id26463",0.46,0.06,0.48
"id26464",0.54,0.36,0.1
"id26467",0.68,0.24,0.08
"id26473",0.6,0.04,0.36
"id26474",0.66,0.04,0.3
"id26482",0.82,0.02,0.16
"id26483",0.56,0.14,0.3
"id26484",0.3,0.62,0.08
"id26486",0.9,0.08,0.02
"id26488",0.88,0,0.12
"id26490",0.84,0,0.16
"id26491",0.98,0,0.02
"id26494",0.22,0.24,0.54
"id26498",0.62,0.2,0.18
"id26499",0.54,0.32,0.14
"id26501",0.34,0.12,0.54
"id26504",0.1,0.22,0.68
"id26506",0.46,0.32,0.22
"id26507",0.36,0.1,0.54
"id26514",0.42,0.18,0.4
"id26515",0.68,0.04,0.28
"id26516",0.62,0.2,0.18
"id26517",0.62,0.26,0.12
"id26519",0.32,0.18,0.5
"id26525",0.62,0.02,0.36
"id26526",0.1,0.12,0.78
"id26529",0.44,0.24,0.32
"id26530",0.22,0.26,0.52
"id26538",0.62,0.02,0.36
"id26542",0.42,0.18,0.4
"id26544",0.64,0.04,0.32
"id26548",0.54,0.28,0.18
"id26551",0.14,0.12,0.74
"id26553",0.46,0.08,0.46
"id26554",0.12,0.88,0
"id26558",0.86,0.06,0.08
"id26559",0.46,0.32,0.22
"id26579",0.5,0.16,0.34
"id26583",0.24,0.58,0.18
"id26586",0.5,0.08,0.42
"id26589",0.16,0.44,0.4
"id26592",0.7,0.12,0.18
"id26593",0.46,0.28,0.26
"id26594",0.4,0.34,0.26
"id26596",0.4,0.48,0.12
"id26598",0.18,0.08,0.74
"id26600",0.72,0.24,0.04
"id26606",0.62,0.18,0.2
"id26608",0.18,0.52,0.3
"id26609",0.46,0.48,0.06
"id26610",0.8,0.16,0.04
"id26613",0.8,0.2,0
"id26617",0.94,0.04,0.02
"id26620",0.14,0.02,0.84
"id26621",0.74,0.16,0.1
"id26625",0.46,0.34,0.2
"id26628",0.18,0.16,0.66
"id26634",0.74,0.16,0.1
"id26635",0.78,0.04,0.18
"id26638",0.14,0.38,0.48
"id26645",0.3,0.62,0.08
"id26648",0.6,0.28,0.12
"id26651",0.66,0.08,0.26
"id26656",0.26,0,0.74
"id26658",0.94,0,0.06
"id26663",0.46,0.02,0.52
"id26672",0.52,0.38,0.1
"id26675",0.74,0.1,0.16
"id26680",0.58,0.06,0.36
"id26681",0.62,0.38,0
"id26685",0.9,0,0.1
"id26687",0.94,0,0.06
"id26691",0.44,0.54,0.02
"id26696",0.6,0.38,0.02
"id26699",0.5,0.5,0
"id26702",0.14,0.36,0.5
"id26709",0.56,0.36,0.08
"id26717",0.52,0.08,0.4
"id26721",0.62,0.04,0.34
"id26726",1,0,0
"id26730",0.78,0.08,0.14
"id26735",0.48,0.46,0.06
"id26737",0.38,0.54,0.08
"id26738",0.36,0.12,0.52
"id26742",0.26,0.04,0.7
"id26743",0.38,0.42,0.2
"id26745",0.94,0.02,0.04
"id26746",0.22,0.48,0.3
"id26751",0.52,0.36,0.12
"id26752",0.64,0.34,0.02
"id26756",0.22,0.56,0.22
"id26758",0.42,0.42,0.16
"id26760",0.84,0.16,0
"id26762",0.34,0.46,0.2
"id26763",0.02,0.78,0.2
"id26764",0.84,0.14,0.02
"id26771",0.14,0.42,0.44
"id26774",0.58,0.2,0.22
"id26777",0.78,0.12,0.1
"id26780",0.6,0.28,0.12
"id26783",0.74,0.02,0.24
"id26788",0.4,0.44,0.16
"id26789",0.42,0.18,0.4
"id26796",0.3,0.4,0.3
"id26797",0.72,0.02,0.26
"id26800",0.9,0.06,0.04
"id26801",0.42,0.06,0.52
